,Tseas0noise,Tseas0.1noise,Tseas1noise,Tseas2noise,Tseas4noise,Tseas10noise,EVAP,SMELT,PRECTOT,PRECSNO
2007-02-11,255.8332351570643,255.85496401341243,256.14555753461826,257.24871360256935,256.28396865086904,261.70990689917335,0,0,19.23076923076923,19.23076923076923
2007-02-18,257.58224325830133,257.5888818856959,258.05941751693456,258.47107590765313,259.5071934225822,264.2162876405675,0,0,19.23076923076923,19.23076923076923
2007-02-25,259.1197715734289,259.2159681965257,259.99882558656816,260.85530918136794,262.4921327262271,263.682687905728,0,0,19.23076923076923,19.23076923076923
2007-03-04,260.423522013363,260.49017573298755,260.94786385333697,260.8621633142555,264.20772242445435,264.6743715613361,0,0,19.23076923076923,19.23076923076923
2007-03-11,261.474586865532,261.57073089595053,261.8214968267496,262.7951136342858,262.79816862141706,265.44961915784745,0,0,19.23076923076923,19.23076923076923
2007-03-18,262.25772300401985,262.327387050305,263.15587537785086,263.32554269252614,262.6404892182825,266.99049747008127,0,0,19.23076923076923,19.23076923076923
2007-03-25,262.76157295383945,262.81072816837724,262.8799306716747,263.33308902209484,264.8529186058681,265.7124427080304,0,0,19.23076923076923,19.23076923076923
2007-04-01,262.97882960333925,263.0248422136928,263.40725193261466,264.0672097739112,264.74649150924876,272.0652307219618,0,0,19.23076923076923,19.23076923076923
2007-04-08,262.9063421759924,262.9802901593154,263.4019627148618,264.4042117608394,264.34065787452096,267.0223573481238,0,0,19.23076923076923,19.23076923076923
2007-04-15,262.5451619247069,262.57377850919727,263.5404700842575,264.2848960331368,265.72992008086857,268.50255299118606,0,0,19.23076923076923,19.23076923076923
2007-04-22,261.9005268859725,261.978263475098,262.8706967125297,263.13370513975184,262.0788601490109,263.6415852743238,0,0,19.23076923076923,19.23076923076923
2007-04-29,260.98178591494786,261.0260367485974,261.08447764162776,262.4687725178959,264.37118601905075,262.043754856625,0,0,19.23076923076923,19.23076923076923
2007-05-06,259.80226310317363,259.81650510480847,259.89596693750036,261.16289656307134,263.5987625905955,267.9462349365595,0,0,19.23076923076923,19.23076923076923
2007-05-13,258.379064545201,258.4179819050112,258.42918410638464,259.21292849013315,259.7943311752005,263.15513480826434,0,0,19.23076923076923,19.23076923076923
2007-05-20,256.73283025651324,256.8117340292854,257.1144059167801,257.11598409202554,259.81375404670166,260.4531974613313,0,0,19.23076923076923,19.23076923076923
2007-05-27,254.88743484056405,254.95766499729154,255.49488082259688,255.9298614349742,257.2561800152679,263.0595026596948,0,0,19.23076923076923,19.23076923076923
2007-06-03,252.86964124602594,252.92466764678485,253.3140618215575,252.92900957572826,254.69884401393648,257.02883737095544,0,0,19.23076923076923,19.23076923076923
2007-06-10,250.7087126356529,250.74416712878593,251.2209690736697,252.3610758007634,251.0598864747471,251.05343637933072,0,0,19.23076923076923,19.23076923076923
2007-06-17,248.43598799565055,248.48753387980585,249.14097813336443,249.36146837788152,250.9388905125066,255.89875818332692,0,0,19.23076923076923,19.23076923076923
2007-06-24,246.08442764030247,246.13292696665528,246.71520538431562,247.34791718534498,248.5873373246406,251.47137115222958,0,0,19.23076923076923,19.23076923076923
2007-07-01,243.6881352031967,243.7092638892024,244.2878194616274,245.16276633101836,247.57929434719216,248.48451688626378,0,0,19.23076923076923,19.23076923076923
2007-07-08,241.28186304740098,241.35676439016447,242.0794461988156,241.4189387156106,242.66004314140326,250.4891697426357,0,0,19.23076923076923,19.23076923076923
2007-07-15,238.90050826740307,238.92554632694643,239.12010574688523,240.13053477727064,239.05666144623376,241.2182375423955,0,0,19.23076923076923,19.23076923076923
2007-07-22,236.57860659207574,236.67458262667435,237.20527451965316,238.13280249466752,238.5404747641703,244.42882247783194,0,0,19.23076923076923,19.23076923076923
2007-07-29,234.34983152836614,234.4088610765906,235.27068993208957,234.79307690304182,237.28519863940767,242.68450712387812,0,0,19.23076923076923,19.23076923076923
2007-08-05,232.2465060094068,232.30267855713325,232.53537060213822,232.98667139548252,232.3869384768697,235.47029897518894,0,0,19.23076923076923,19.23076923076923
2007-08-12,230.2991336293971,230.30173951102765,230.8689124264434,230.61857824750936,233.98259030540365,239.7321495944149,0,0,19.23076923076923,19.23076923076923
2007-08-19,228.53595626354814,228.5408943097681,229.22939922003403,229.79356304195284,232.34342114115077,237.08126005668092,0,0,19.23076923076923,19.23076923076923
2007-08-26,226.982544488732,227.05144790625047,227.6803114174498,227.54280531563862,228.5858238177558,234.06641554645412,0,0,19.23076923076923,19.23076923076923
2007-09-02,225.66142674478192,225.67890479257403,225.69898083528562,226.00098999734135,228.94274730193047,227.5808389762331,0,0,19.23076923076923,19.23076923076923
2007-09-09,224.59176261455258,224.61168614865383,225.06656432289768,225.59459515703946,226.56696391001813,225.6300670667481,0,0,19.23076923076923,19.23076923076923
2007-09-16,223.7890649610146,223.8643941730759,223.84016177398402,225.28986510920112,226.37154388711014,226.8184211772223,0,0,19.23076923076923,19.23076923076923
2007-09-23,223.26497495110462,223.33780612904508,223.6906748357948,224.74086873311055,224.06695500922848,228.81080804034661,0,0,19.23076923076923,19.23076923076923
2007-09-30,223.02709322906065,223.04845542103283,223.48698111486482,223.4868132070326,226.75968720223364,228.7590609603288,0,0,19.23076923076923,19.23076923076923
2007-10-07,223.07886968766024,223.11666569607658,223.33279141120423,224.05399685731604,224.08381284795644,231.35992235262353,0,0,19.23076923076923,19.23076923076923
2007-10-14,223.41955343596035,223.4371990096637,224.33517388833775,224.7169984035226,225.91269733639348,232.11826848992857,0,0,19.23076923076923,19.23076923076923
2007-10-21,224.04420368913497,224.08169719205776,224.17910181805217,224.4127639307487,225.66619529856408,233.8609473920342,0,0,19.23076923076923,19.23076923076923
2007-10-28,224.94376142247887,224.95203276498228,225.8714617393095,225.84250129942913,227.42136808969073,227.61055055572896,0,0,19.23076923076923,19.23076923076923
2007-11-04,226.10518075041247,226.13712499094183,226.57851504429067,227.60495309993792,227.0553659361168,234.28865208806855,0,0,19.23076923076923,19.23076923076923
2007-11-11,227.51161812515625,227.60318404469567,227.51599318481715,228.8712016228063,229.3732108949442,235.30626084193904,0,0,19.23076923076923,19.23076923076923
2007-11-18,229.14267661121,229.1918124020797,229.17726635700788,230.53679985230124,229.30575725986546,231.18433287775224,0,0,19.23076923076923,19.23076923076923
2007-11-25,230.9747016930337,231.06094202922378,231.8386134006365,231.86297493692214,231.8994334537976,231.16571090453178,0,0,19.23076923076923,19.23076923076923
2007-12-02,232.98112432596193,233.00600363768294,233.29780728671233,234.6606264600376,236.7384130988986,235.63386797263848,0,0,19.23076923076923,19.23076923076923
2007-12-09,235.13284625523787,235.19964053445304,235.83138914075278,236.3930473231647,237.9860100288014,239.8128504145717,0,0,19.23076923076923,19.23076923076923
2007-12-16,237.3986620150556,237.44756059216448,238.37630120073547,239.31862912807188,239.75295695974012,237.77560751929954,0,0,19.23076923076923,19.23076923076923
2007-12-23,239.745711487547,239.82121701130117,240.67490993115197,240.25110620004833,241.67851240827292,249.6210916660737,0,0,19.23076923076923,19.23076923076923
2007-12-30,242.1399564584512,242.17950350320535,242.18693330897716,242.55465718901706,242.36466187266106,248.99724376592707,0,0,19.23076923076923,19.23076923076923
2008-01-06,244.54667425819176,244.60350427363554,244.94851943344003,244.5851677704054,247.13143564802778,252.53182774603127,0,0,19.23076923076923,19.23076923076923
2008-01-13,246.93096132930506,246.93396978126384,247.09818282656784,247.31032430976268,246.98219625248217,251.07740485331706,0,0,19.23076923076923,19.23076923076923
2008-01-20,249.2582394172051,249.31977427962215,249.6258098331229,249.35741665386257,252.72342950903192,253.15346082502066,0,0,19.23076923076923,19.23076923076923
2008-01-27,251.49475704322492,251.5088362585436,252.2162812382601,252.81288287841068,253.9688835420627,260.82714410735275,0,0,19.23076923076923,19.23076923076923
2008-02-03,253.60807898729576,253.61292957828795,254.49981593874222,254.02046606553213,253.79597084959062,256.5173171335794,0,0,19.23076923076923,19.23076923076923
2008-02-10,255.56755668151243,255.62584021419005,256.40143603633675,256.7434992714738,256.9633155431943,255.98968739463564,0,0,19.23076923076923,19.23076923076923
2008-02-17,257.3447726926776,257.41344726081877,257.70415767748153,258.8538857205579,258.2065560913046,265.5902929447604,0,0,19.23076923076923,19.23076923076923
2008-02-24,258.9139528476924,258.9929883911098,259.58055081373084,259.38757774165083,260.1791769244211,262.45045054149494,0,0,19.23076923076923,19.23076923076923
2008-03-02,260.25234002492107,260.3323706447664,260.94480229155255,260.4967353897999,262.01990457862485,268.40860323204026,0,0,19.23076923076923,19.23076923076923
2008-03-09,261.3405241906014,261.4157035242641,261.9149843350964,263.09897272576967,263.96920695609026,271.1679764638699,0,0,19.23076923076923,19.23076923076923
2008-03-16,262.16272389392856,262.18591788016175,262.5714185979392,262.5806269034116,263.95161773788476,264.8167499200345,0,0,19.23076923076923,19.23076923076923
2008-03-23,262.7070151384146,262.7651309043153,263.1770444641234,264.41827034973977,265.49721370569017,272.3237670778741,0,0,19.23076923076923,19.23076923076923
2008-03-30,262.9655043103043,263.0592718138466,263.729198461006,264.53305331654514,264.4464820432243,263.62700444928447,0,0,19.23076923076923,19.23076923076923
2008-04-06,262.9344426561437,262.9811687753662,263.03682191682617,263.07574188005617,264.14470460092207,270.27296977934145,0,0,19.23076923076923,19.23076923076923
2008-04-13,262.6142806492831,262.6570252957597,262.7448778385867,263.0566419032756,265.57266474914496,270.184514473426,0,0,19.23076923076923,19.23076923076923
2008-04-20,262.009661456863,262.0284356599714,262.5674104292608,263.7886719104429,264.2028092652807,268.80159866012855,0,0,19.23076923076923,19.23076923076923
2008-04-27,261.12935360202675,261.1399907460661,261.6313658823536,262.63116002283726,261.51287703137575,261.87973617080377,0,0,19.23076923076923,19.23076923076923
2008-05-04,259.9861237979303,260.02857752659935,260.5014037513883,260.2261394719597,263.05261928981236,264.3758813516865,0,0,19.23076923076923,19.23076923076923
2008-05-11,258.596551797782,258.6145515511442,258.8339478670704,258.8317770243598,261.0258014440049,262.9241571986845,0,0,19.23076923076923,19.23076923076923
2008-05-18,256.9807899460577,257.01063616232585,257.20621140469893,257.80558438631425,256.9839057466654,265.3968980624093,0,0,19.23076923076923,19.23076923076923
2008-05-25,255.16227091801562,255.2297540704368,255.62738592817647,256.67593729441404,258.29054306169314,255.59112208578046,0,0,19.23076923076923,19.23076923076923
2008-06-01,253.16736788603225,253.1910054324566,253.70640316051475,253.60184757758796,254.23313700029865,257.09376273915615,0,0,19.23076923076923,19.23076923076923
2008-06-08,251.02501204121702,251.04509265202623,251.83319428270508,252.59604407845845,253.2869431401905,259.681686358394,0,0,19.23076923076923,19.23076923076923
2008-06-15,248.76627301722016,248.7744875559179,249.01682767376036,249.22756197486075,249.1276839910631,256.6229571798081,0,0,19.23076923076923,19.23076923076923
2008-06-22,246.42390830115866,246.47065085976323,247.39475292942052,248.22548362229603,248.44827949753727,249.21615435749507,0,0,19.23076923076923,19.23076923076923
2008-06-29,244.03188816635526,244.03821680892608,244.57468126543264,244.78143468887507,245.42223686117444,251.08425118568564,0,0,19.23076923076923,19.23076923076923
2008-07-06,241.62490301657826,241.71383935996838,241.86933775689874,243.5026052926179,244.6242374994385,242.50585720156351,0,0,19.23076923076923,19.23076923076923
2008-07-13,239.23786028654985,239.3164418175172,239.85742196855867,240.63633506265543,243.19344385421252,246.8793665683825,0,0,19.23076923076923,19.23076923076923
2008-07-20,236.90537819495145,236.9292843019947,237.61083280930353,237.51486799408065,239.80365488007533,241.76418792225823,0,0,19.23076923076923,19.23076923076923
2008-07-27,234.66128369180004,234.70432128589505,235.14754953858383,235.45402165018072,235.48770903596247,241.60460227946783,0,0,19.23076923076923,19.23076923076923
2008-08-03,232.53812188124252,232.63412613935103,233.42621880992502,234.035491623755,235.3985437253621,238.8354199862197,0,0,19.23076923076923,19.23076923076923
2008-08-10,230.56668403438977,230.6073609601036,231.1347379764951,230.64256870653156,234.3298664403651,237.31492926620493,0,0,19.23076923076923,19.23076923076923
2008-08-17,228.77556103721153,228.81913162289035,229.59948901071408,228.82331245918246,230.07866957244633,233.3368474662489,0,0,19.23076923076923,19.23076923076923
2008-08-24,227.19072874963754,227.24238511019402,228.06806237667078,228.2574006452647,231.15927405268442,235.07360015249614,0,0,19.23076923076923,19.23076923076923
2008-08-31,225.83517128921807,225.83584177079473,226.7672711617199,227.1615350250279,226.92228287687885,229.63288364755934,0,0,19.23076923076923,19.23076923076923
2008-09-07,224.72854770269302,224.81388188179037,225.1447572902649,224.81172128850335,228.7032048394255,228.60693813178528,0,0,19.23076923076923,19.23076923076923
2008-09-14,223.88690685958386,223.96158280863273,224.5077923729004,225.77903264935864,224.7936820299939,233.24643542144037,0,0,19.23076923076923,19.23076923076923
2008-09-21,223.3224547025791,223.35267739718705,224.27120297578992,223.7968463712162,224.798282757323,224.2114353187552,0,0,19.23076923076923,19.23076923076923
2008-09-28,223.04337723017838,223.05541570899803,223.22839754787492,224.16822417967597,225.02583096509235,225.10971070591376,0,0,19.23076923076923,19.23076923076923
2008-10-05,223.05372177879792,223.10711380345015,223.54544878346834,224.65160210988304,226.72752693828912,229.89185477023898,0,0,19.23076923076923,19.23076923076923
2008-10-12,223.3533383260516,223.36533785320486,223.94557620271158,224.34729835595087,224.0858931103153,231.6100341472242,0,0,19.23076923076923,19.23076923076923
2008-10-19,223.93788166645865,224.0259764354103,224.65510898736605,225.81515294575675,225.09868110101496,227.9512627530342,0,0,19.23076923076923,19.23076923076923
2008-10-26,224.79887442802553,224.84349036000432,225.10615263693083,225.66532634730592,225.24027811209902,225.10993063881665,0,0,19.23076923076923,19.23076923076923
2008-11-02,225.92383001580023,225.9550662962061,226.24802447510174,226.3330810940706,229.4296359969835,227.34143075571365,0,0,19.23076923076923,19.23076923076923
2008-11-09,227.2964336994034,227.32465914214666,228.26789636709563,229.11047846258566,231.1906711904932,233.3487703988675,0,0,19.23076923076923,19.23076923076923
2008-11-16,228.8967792183044,228.98068168552325,229.31331123637926,230.10281718262212,231.7924081693628,233.2613342908452,0,0,19.23076923076923,19.23076923076923
2008-11-23,230.70165747346104,230.75989059176422,231.11904741332947,231.81426588946482,232.322017265951,235.75273527434,0,0,19.23076923076923,19.23076923076923
2008-11-30,232.68489311855714,232.74862567898947,233.12534504646035,233.15086294348183,233.7539645488795,235.377195360247,0,0,19.23076923076923,19.23076923076923
2008-12-07,234.81772416940404,234.85624243720147,235.52276394445465,236.06529353050797,235.97876743755364,235.75773541642607,0,0,19.23076923076923,19.23076923076923
2008-12-14,237.06921912620092,237.14591437693798,237.95266026405946,237.72217778532595,237.35157008980258,241.04839868095843,0,0,19.23076923076923,19.23076923076923
2008-12-21,239.40672555931428,239.4153384175002,240.11235500436112,240.54452958356964,240.9798357522,249.38272556700989,0,0,19.23076923076923,19.23076923076923
2008-12-28,241.79634365293748,241.85511827078324,242.27718815891956,242.22228318341172,242.36370735888943,242.68874742697008,0,0,19.23076923076923,19.23076923076923
2009-01-04,244.20341783903677,244.23111268925123,244.22870666193867,246.10428631826653,245.12638554458067,246.8129401667961,0,0,19.23076923076923,19.23076923076923
2009-01-11,246.59303939163576,246.64705657335892,246.6084870564289,247.82391254256726,249.7791015203678,253.26836299834838,0,0,19.23076923076923,19.23076923076923
2009-01-18,248.93055269253668,249.01957706564846,249.67740080167826,250.146098813234,251.0082864072767,253.9960986328707,0,0,19.23076923076923,19.23076923076923
2009-01-25,251.18205782633245,251.18435909146282,251.92760441396285,251.5992448409069,253.6327226516901,258.96348064296006,0,0,19.23076923076923,19.23076923076923
2009-02-01,253.31490221579716,253.40782685514498,254.22878867009734,254.30129485269282,255.911806200928,256.77679460577946,0,0,19.23076923076923,19.23076923076923
2009-02-08,255.29815416768574,255.3892064898646,255.9734904561615,255.818157739839,257.59252398237186,261.27228042782644,0,0,19.23076923076923,19.23076923076923
2009-02-15,257.10305146131964,257.1654545972934,257.97695611724237,257.6628193578464,258.23257639448485,263.4305774570611,0,0,19.23076923076923,19.23076923076923
2009-02-22,258.70341847427585,258.7983351704701,258.99537552273887,259.05373133869017,260.3853013346729,264.2626417954825,0,0,19.23076923076923,19.23076923076923
2009-03-01,260.0760457957937,260.1302052338687,260.6770727892943,260.3432842716021,261.4254054296235,269.26807945284685,0,0,19.23076923076923,19.23076923076923
2009-03-08,261.2010268225322,261.24479075710724,261.99382883517575,262.07291366066175,263.6387836125361,261.84819899234736,0,0,19.23076923076923,19.23076923076923
2009-03-15,262.0620464551821,262.1352711875544,262.3605154476616,263.49451195198475,262.9252497046001,269.5532362788039,0,0,19.23076923076923,19.23076923076923
2009-03-22,262.6466177090921,262.65999407317287,263.15493639594126,263.50001988201734,265.9799890978408,266.06907017816553,0,0,19.23076923076923,19.23076923076923
2009-03-29,262.9462628074515,263.0085390586358,263.41585922420666,264.13666509032333,266.12510532914956,270.76639288682037,0,0,19.23076923076923,19.23076923076923
2009-04-05,262.9566361307154,262.9687093340388,263.0679778979157,264.67601532855656,264.52488743936465,266.5687097036895,0,0,19.23076923076923,19.23076923076923
2009-04-12,262.677587239192,262.69951830531465,263.12886196254954,263.147862249664,265.80664299810934,265.85737306252287,0,0,19.23076923076923,19.23076923076923
2009-04-19,262.11316305480176,262.16681098590584,262.9832489310733,262.776947117828,263.94162529437415,265.87534015596503,0,0,19.23076923076923,19.23076923076923
2009-04-26,261.27154917036984,261.3230810758522,262.15148551576004,261.5095645172732,261.50165193738627,268.56776983183335,0,0,19.23076923076923,19.23076923076923
2009-05-03,260.16495113761516,260.24433696497033,260.7677408483731,260.7790383834727,262.6210521003427,263.0259871209688,0,0,19.23076923076923,19.23076923076923
2009-05-10,258.8094174554641,258.8508137695699,259.03114445799963,259.77413460810203,261.49742740748025,263.7613385134312,0,0,19.23076923076923,19.23076923076923
2009-05-17,257.224606825811,257.25523462911497,258.0930464848187,257.3776776458662,260.2357292395016,265.0776175689926,0,0,19.23076923076923,19.23076923076923
2009-05-24,255.43350305211095,255.45706896845496,255.88484682658046,255.76337063146897,255.53328655564363,263.8932696931947,0,0,19.23076923076923,19.23076923076923
2009-05-31,253.4620817155041,253.51228279464678,254.35177098601622,254.10128703847835,254.5503012638657,256.1409645554101,0,0,19.23076923076923,19.23076923076923
2009-06-07,251.3389334625194,251.35259952090496,251.95942779322615,251.85071831922585,251.4899058921515,256.4634186771738,0,0,19.23076923076923,19.23076923076923
2009-06-14,249.0948493676484,249.11829074367603,249.51620150414934,250.510581303942,251.76768037283276,254.22414482332974,0,0,19.23076923076923,19.23076923076923
2009-06-21,246.76237438409123,246.83337266390342,246.8111822618644,248.3135244722166,248.6797608408722,251.27307861895252,0,0,19.23076923076923,19.23076923076923
2009-06-28,244.37533535878018,244.40143186922617,245.34059186040497,244.86783574937243,244.65869614485806,244.82817218832,0,0,19.23076923076923,19.23076923076923
2009-07-05,241.9683504566687,242.02792167250584,242.08433022242173,243.41146603504265,243.82035355625226,248.36315224758016,0,0,19.23076923076923,19.23076923076923
2009-07-12,239.5763271088873,239.65404541177062,239.73093047604627,240.54639988962066,240.29811902355183,249.19663409132343,0,0,19.23076923076923,19.23076923076923
2009-07-19,237.2339557658007,237.32961856328413,238.12555511357291,237.44876059078197,237.61851126499468,240.87912197164525,0,0,19.23076923076923,19.23076923076923
2009-07-26,234.97520679684033,235.06947711913904,235.29382491520226,236.80198610025155,236.68396519907276,238.67398072468066,0,0,19.23076923076923,19.23076923076923
2009-08-02,232.83283783335065,232.90230046235442,233.82180800666308,234.26377085272767,234.96152888427787,239.36108505576019,0,0,19.23076923076923,19.23076923076923
2009-08-09,230.837918699236,230.83957005329734,231.2082250576807,231.75309511977017,234.33866184974713,232.83020882242909,0,0,19.23076923076923,19.23076923076923
2009-08-16,229.01938081912817,229.02172500593866,229.1019131758219,230.9211788360694,229.19812199588753,238.81632022849163,0,0,19.23076923076923,19.23076923076923
2009-08-23,227.4035976388066,227.43194924786985,228.3225089673622,228.71860496898714,229.73467021438623,228.4632901482118,0,0,19.23076923076923,19.23076923076923
2009-08-30,226.01400214284857,226.03507799414808,226.49565945421378,226.31606188704944,228.66386252868966,232.31055558964883,0,0,19.23076923076923,19.23076923076923
2009-09-06,224.8707470164794,224.94127280219863,225.64110857647452,225.96547396601153,226.87754983035092,233.09260835565405,0,0,19.23076923076923,19.23076923076923
2009-09-13,223.99041238014493,223.99990694267072,224.81616059114967,225.21845089780706,226.33660208149126,233.29569472655382,0,0,19.23076923076923,19.23076923076923
2009-09-20,223.38576533540143,223.4572332111134,223.42842552644794,224.42104638174607,224.15372795209714,228.92268417179557,0,0,19.23076923076923,19.23076923076923
2009-09-27,223.06557480932193,223.0815782841954,223.9721651383814,224.66977511832724,226.14768676734488,227.16673961332887,0,0,19.23076923076923,19.23076923076923
2009-10-04,223.0344843826485,223.09635739583314,223.70339732481514,224.8671096576203,224.44245215121862,226.5866450100205,0,0,19.23076923076923,19.23076923076923
2009-10-11,223.29294494600654,223.3758857723566,224.18869360686318,223.67202217509427,225.47718110318968,224.9075314370461,0,0,19.23076923076923,19.23076923076923
2009-10-18,223.83720816083877,223.91817630241036,224.6621810551796,225.26967433811626,227.4512650621461,225.67475735494648,0,0,19.23076923076923,19.23076923076923
2009-10-25,224.65938081989162,224.75204037447662,224.67492942865314,225.1571052546565,225.96567716783468,233.6159645492748,0,0,19.23076923076923,19.23076923076923
2009-11-01,225.74753931888822,225.75272165484816,226.06112859154297,227.5140335425169,228.91438788246282,229.72295174246557,0,0,19.23076923076923,19.23076923076923
2009-11-08,227.08590257925616,227.16140824570167,227.78833117051153,227.46289400362934,227.75904855954644,234.79770338524582,0,0,19.23076923076923,19.23076923076923
2009-11-15,228.65506091408884,228.72892704498688,228.97980502500263,230.38614459335957,231.2293973492193,238.16687034182902,0,0,19.23076923076923,19.23076923076923
2009-11-22,230.432257518199,230.49398647232857,230.6978733856284,231.16561149617704,233.68989165044638,240.13631882120157,0,0,19.23076923076923,19.23076923076923
2009-11-29,232.39171849993954,232.4036999701843,233.32901247928876,233.22706493823134,233.22040704673998,233.23057792303715,0,0,19.23076923076923,19.23076923076923
2009-12-06,234.50502666848683,234.57423205486688,234.69773883875658,235.02315510791215,234.6828179263485,243.66552181470794,0,0,19.23076923076923,19.23076923076923
2009-12-13,236.7415336557159,236.80982876402695,237.71499580507714,237.8423409847351,236.9353699562687,245.87715920255198,0,0,19.23076923076923,19.23076923076923
2009-12-20,239.06880439584756,239.1072339759246,239.67536807638578,239.83051934170825,241.01689397721222,245.22600583178948,0,0,19.23076923076923,19.23076923076923
2009-12-27,241.45308751677646,241.54043892773333,242.21799600652287,243.3100756192525,244.18641685320378,242.1286452871136,0,0,19.23076923076923,19.23076923076923
2010-01-03,242.82774265044307,242.88934601585316,242.9961267165693,243.58599258990424,244.67654138251424,250.41177158978715,0,0,19.23076923076923,19.23076923076923
